longDescription,shortDescription,parentPartNumber,name,partNumber,manufacturer,type,thumbnail,productURL,imageURL,buyable,Width_metric,Width_us,Weight_us,Weight_metric,Height_us,Height_metric,Length_metric,Length_us,Capacity_metric,Capacity_us,Jaw Opening_us,Jaw Opening_metric,Clam Angle_C62,Base Edge Thickness_us,Base Edge Thickness_metric,Interface Type_C62,Cutting Edge Thickness_metric,Cutting Edge Thickness_us,Overall Height_metric,Overall Height_us,Required Hydraulics_C62,Overall Width_us,Overall Width_metric,Overall Length_metric,Overall Length_us,Mounting Hole Pattern Size_C62,Machine Class_C62,Number of Teeth_C62,Angled Width_us,Angled Width_metric,Blade Height_metric,Blade Height_us,Trip Edge Height_metric,Trip Edge Height_us,Trip Edge Quantity_C62,Tip Radius_metric,Tip Radius_us,Rated Capacity (L)_metric,Rated Capacity (ft3)_us,Width (in)_us,Width (mm)_metric,Machine Interface_C62,Type_C62,Compatible Bit Extension_C62,Tine Length_us,Tine Length_metric,Tine Width_us,Tine Width_metric,Tine Height_metric,Tine Height_us,Tine Thickness_metric,Tine Thickness_us,Tine Weight_metric,Tine Weight_us,Operating Weight_metric,Group Weight_metric,Group Weight_us,Operating Weight_us,Usable Tine Length_metric,Usable Tine Length_us,Overall Depth_us,Overall Depth_metric,Tine Spacing_metric,Tine Spacing_us,Stabilizer Tine Length_metric,Stabilizer Tine Length_us,Bolt-On Cutting Edge Thickness_metric,Bolt-On Cutting Edge Thickness_us,Load Capacity_us,Load Capacity_metric,Tine Configuration_C62,Tine Spacing - Maximum Width_metric,Tine Spacing - Maximum Width_us,Carriage Height - Closed Clamp_us,Carriage Height - Closed Clamp_metric,Carriage Height - Open Clamp_us,Carriage Height - Open Clamp_metric,Combined Weight_metric,Combined Weight_us,Optimal Hydraulic Flow_C62,Optimal Hydraulic Pressure_C62,Operating Pressure_us,Operating Pressure_metric,Height - Grapples Closed_us,Height - Grapples Closed_metric,Tine Diameter_metric,Tine Diameter_us,Number of Tines_C62,Sidewall Thickness_metric,Sidewall Thickness_us,Maximum Opening Width_us,Maximum Opening Width_metric,Working Pressure_metric,Working Pressure_us,"Internal Width, Arms Closed_metric","Internal Width, Arms Closed_us",Grapple Area_us,Grapple Area_metric,Grapple Height_metric,Grapple Height_us,Grapple Weight_us,Grapple Weight_metric,Width - Fully Angled_us,Width - Fully Angled_metric,Maximum Blade Angle - Right/Left of Center_C62,Rated Capacity (yd3)_us,Rated Capacity (m3)_metric,Ground Engaging Tools_C62,Working Width (Wings Closed) (mm)_metric,Working Width (Wings Closed) (in)_us,Working Width (Wings Open) (in)_us,Working Width (Wings Open) (mm)_metric,Working Width_us,Working Width_metric,Moldboard Height_metric,Moldboard Height_us,Overall Height (in)_us,Interface_C62,Length (in)_us,Trip Edge height (in)_us,Weight (kg)_metric,Overall Height (mm)_metric,Trip Edge height (mm)_metric,Weight (lb)_us,Trip Edge_C62,Length (mm)_metric,Tilt Angle Range +/-_C62,Maximum Load Rating_us,Maximum Load Rating_metric,Maximum Horizontal Reach_us,Maximum Horizontal Reach_metric,Retracted Length_metric,Retracted Length_us,Coupler Type_C62,Pins Included_C62,Shank Length_us,Shank Length_metric,Drive Method_C62,Hydraulic Flow_C62,Hydraulic Pressure - Actuator_metric,Hydraulic Pressure - Actuator_us,Hydraulic Pressure - Coupler_us,Drive Shaft Torque at Maximum Pressure_metric,Drive Shaft Torque at Maximum Pressure_us,Mounting Bracket Design_C62,Overall Width - With Bracket_metric,Overall Width - With Bracket_us,Overall Length - With Bracket_metric,Overall Length - With Bracket_us,Housing Diameter_metric,Housing Diameter_us,Swing Range (fore/aft)_C62,Swing Range (L/R)_C62,Motor Displacement_us,Motor Displacement_metric,Bit Speed at Maximum Flow_C62,Hex Output Shaft Size_us,Hex Output Shaft Size_metric,Swing Range_C62,Torque (N·m)_metric,Torque (lb.ft)_us,Operating Weight - With Tool_metric,Operating Weight - With Tool_us,Energy Class_us,Energy Class_metric,Tool Shaft Diameter_us,Tool Shaft Diameter_metric,Impact Frequency_C62,Minimum Operating Pressure_us,Minimum Operating Pressure_metric,Minimum Carrier Weight_us,Minimum Carrier Weight_metric,Height - Without Tool_us,Height - Without Tool_metric,Machine Type_C62,Hammer Compatibility_C62,Tool Shaft Diameter (in)_us,Tool Shaft Diameter (mm)_metric,Sound Suppression_C62,Model/Style_C62,Energy Class (ft.lbf)_us,Energy Class (J)_metric,Sweeping Width_us,Sweeping Width_metric,Brush Diameter_us,Brush Diameter_metric,Brush Speed at Maximum Flow_C62,Sweeping Width - Angled (± 30 Degrees)_us,Sweeping Width - Angled (± 30 Degrees)_metric,Overall Width - Angled (± 30 Degrees)_us,Overall Width - Angled (± 30 Degrees)_metric,Optional Hood Extension_metric,Optional Hood Extension_us,Water Tank Capacity_metric,Water Tank Capacity_us,Sweeping Width (mm)_metric,Sweeping Width (in)_us,Max Open Width (mm)_metric,Max Open Width (in)_us,Requires Full Work Tool Control with Both Joysticks_C62,Raise_metric,Raise_us,Lower_us,Lower_metric,Required Hydraulic Flow_C62,Hopper Capacity_metric,Hopper Capacity_us,Gutter Brush Weight_metric,Gutter Brush Weight_us,Cutting Width_us,Cutting Width_metric,Maximum Cutting Diameter_us,Maximum Cutting Diameter_metric,Tip Speed (Depends On Flow)_C62,Compaction Width (in)_us,Compaction Width (mm)_metric,Drum Width_metric,Drum Width_us,Drum Diameter_us,Drum Diameter_metric,Drum Frequency at Maximum Flow_C62,Drum Oscillation Tilt Range_C62,Dynamic Force_us,Dynamic Force_metric,Amplitude_metric,Amplitude_us,Motor Size_us,Motor Size_metric,Compaction Force_C62,Maximum Cutting Depth_metric,Maximum Cutting Depth_us,Task_C62,Max. Blows per Minute_C62,Energy Class_C62,Hose Length (mm)_metric,Hose Length (in)_us,"Hose Size, ID Min. (mm)_metric","Hose Size, ID Min. (in)_us",Motor_C62,Drum Speed_C62,Fixed Teeth per Drum_C62,Working Width (mm)_metric,Working Width (in)_us,Bucket Capacity - Struck_us,Bucket Capacity - Struck_metric,Raking Width_us,Raking Width_metric,Driven Shaft Speed_C62,Number of Hard Face Tines_C62,Rock Size Range_C62,Drive Chain_C62,Conveyor Chain_C62,Working Depth_C62,Auger Speed Range_C62,Auger Diameter_us,Auger Diameter_metric,Number of Auger Paddles_C62,Optional Drum Widths/Depths_C62,Side Shift Travel_metric,Side Shift Travel_us,Conical Bits_C62,Standard Bit Type_C62,Maximum Cut Depth_C62,Roller Width_metric,Roller Width_us,Maximum Angle - Right or Left_C62,Raking Width at Maximum Angle_us,Raking Width at Maximum Angle_metric,Maximum Operating Pressure_metric,Maximum Operating Pressure_us,Max Clamp Opening (in)_us,Max Clamp Opening (mm)_metric,Width Over Tines (in)_us,Width Over Tines (mm)_metric,Cutting Wheel Diameter - With Teeth_us,Cutting Wheel Diameter - With Teeth_metric,Cutting Depth - Below Ground_metric,Cutting Depth - Below Ground_us,Cutting Head Extension_us,Cutting Head Extension_metric,Cutting Head Speed at Maximum Flow_C62,Cutting Head Swing Range_C62,Cutting Height - Above Ground_us,Cutting Height - Above Ground_metric,Cutting Wheel Width  - With Teeth_metric,Cutting Wheel Width  - With Teeth_us,Cutting Width - Full Swing Range_us,Cutting Width - Full Swing Range_metric,Number of Carbide Teeth per Cutting Wheel_C62,Angled Width (in)_us,Angled Width (mm)_metric,Cutting Edge Type_C62,Overall Width (ft)_us,Overall Width (m)_metric,Intake Width_metric,Intake Width_us,Cutting Height_us,Cutting Height_metric,Maximum Throw_us,Maximum Throw_metric,Impeller Fan Diameter_metric,Impeller Fan Diameter_us,Impeller Fan Width_us,Impeller Fan Width_metric,Chute Rotation_C62,Adapted Coupler Type_C62,Wheel Width_metric,Wheel Width_us,Wheel Torque at Maximum Pressure_metric,Wheel Torque at Maximum Pressure_us,Wheel Speed at Maximum Flow_C62,Bit Speed at Maximum Flow_metric,Bit Speed at Maximum Flow_us,Conical Bits - Per Wheel_C62,Optional Bit Type_C62,Trench Cleaning Device_C62,Standard Boom Length_metric,Standard Boom Length_us,Chain Type_C62,Drive Shaft Speed at Maximum Flow_C62,Maximum Auger Clearance_metric,Maximum Auger Clearance_us,Spoil Auger Diameter_metric,Spoil Auger Diameter_us,Optional Cutting Widths_C62,Interface Machine Side_C62,Interface Attachment Side_C62,Tine Spacing (in)_us,Tine spacing (mm)_metric,Rotation (deg)_C62,Base Plate Width (mm)_metric,Base Plate Width (in)_us,Compaction Area (m2)_metric,Compaction Area (ft2)_us
"Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.",GENERAL-PURPOSE-BUCKETS-CWL,"0.8 m3 (1.0 yd3), Skid Steer Coupler, BOCE ",384-1700,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/384-1700,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160722-46022-36467,False,1890 mm,74.4 in,813.9 lb,369.2 kg,36.3 in,922 mm,851 mm,33.5 in,0.8 m³,1 yd³,,,,0.8 in,20 mm,Skid Steer Coupler,16 mm,0.6 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.8 m3 (1.0 yd3), Skid Steer Coupler, Bolt-On Cutting Edge ",337-8941,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8941,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160721-43983-37044,False,1890 mm,74.4 in,1177 lb,533.9 kg,37.1 in,943 mm,892 mm,35.1 in,0.8 m³,1 yd³,21.7 in,551 mm,66 degrees,0.8 in,20 mm,Skid Steer Coupler,16 mm,0.6 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.8 m3 (1.0 yd3), Skid Steer Coupler, Bolt-On Teeth ",337-8942,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8942,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160721-44152-25551,False,1890 mm,74.4 in,1131 lb,513 kg,36.5 in,927 mm,962 mm,37.9 in,0.8 m³,1 yd³,21.7 in,551 mm,66 degrees,0.8 in,20 mm,Skid Steer Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), ISO Coupler ",337-8947,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8947,https://caterpillar.scene7.com/is/image/Caterpillar/CM20180322-32905-44639,False,2060 mm,81.1 in,1397.7 lb,634 kg,37.4 in,949 mm,926 mm,36.5 in,0.9 m³,1.2 yd³,29.3 in,743 mm,87 degrees,0.8 in,20 mm,ISO Coupler,16 mm,0.6 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), ISO Coupler ",337-8948,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8948,https://caterpillar.scene7.com/is/image/Caterpillar/CM20180322-33192-59782,False,2060 mm,81.1 in,1397.7 lb,634 kg,36.7 in,933 mm,996 mm,39.2 in,0.9 m³,1.2 yd³,29.3 in,743 mm,87 degrees,0.8 in,20 mm,ISO Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.",GENERAL-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), ISO Coupler, Bolt-On Cutting Edge ",284-9281,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/284-9281,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160722-46022-33407,False,1890 mm,74.4 in,870.4 lb,394.79 kg,36.8 in,935 mm,903 mm,35.6 in,0.9 m³,1.2 yd³,,,,0.8 in,20 mm,ISO Coupler,16 mm,0.6 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), ISO Coupler, Bolt-On Cutting Edge ",337-8950,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8950,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160721-44844-10317,False,2080 mm,81.9 in,1265 lb,573.8 kg,36.7 in,933 mm,898 mm,35.4 in,0.9 m³,1.2 yd³,24 in,610 mm,76 degrees,0.8 in,20 mm,ISO Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.",GENERAL-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), ISO Coupler, Bolt-On Teeth ",284-9282,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/284-9282,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160722-46022-02576,False,1880 mm,74 in,843.7 lb,382.7 kg,36.2 in,919 mm,972 mm,38.3 in,0.9 m³,1.2 yd³,,,,0.8 in,20 mm,ISO Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.",GENERAL-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), Skid Steer Coupler ",261-1341,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/261-1341,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160722-46022-48366,False,1880 mm,74 in,789.9 lb,358.29 kg,36.2 in,919 mm,890 mm,35 in,0.9 m³,1.2 yd³,,,,0.8 in,20 mm,Skid Steer Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.",GENERAL-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), Skid Steer Coupler, BOCE ",284-9279,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/284-9279,https://caterpillar.scene7.com/is/image/Caterpillar/CM20150513-37094-64105,False,1890 mm,74.4 in,869.1 lb,394.2 kg,36.8 in,935 mm,923 mm,36.3 in,0.9 m³,1.2 yd³,,,,0.8 in,20 mm,Skid Steer Coupler,16 mm,0.6 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), Skid Steer Coupler, Bolt-On Cutting Edge ",337-8945,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8945,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160721-44497-57168,False,2080 mm,81.9 in,1283.1 lb,582 kg,37.4 in,949 mm,930 mm,36.6 in,0.9 m³,1.2 yd³,24 in,610 mm,76 degrees,0.8 in,20 mm,Skid Steer Coupler,16 mm,0.6 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.",GENERAL-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), Skid Steer Coupler, Bolt-On Teeth ",284-9280,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/284-9280,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160722-46022-25871,False,1880 mm,74 in,822.1 lb,372.89 kg,36.2 in,919 mm,992 mm,39.1 in,0.9 m³,1.2 yd³,,,,0.8 in,20 mm,Skid Steer Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Multi-Purpose Buckets have the same loading, reliability and durability characteristics as other Compact Wheel Loader buckets, with the added versatility for digging, dozing, clamping, grading and leveling in a broad range of applications.",Clam design enables superior performance in a wide variety of applications.,MULTI-PURPOSE-BUCKETS-CWL,"0.9 m3 (1.2 yd3), Skid Steer Coupler, Bolt-On Teeth ",337-8946,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/337-8946,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160721-44677-12921,False,2080 mm,81.9 in,1230 lb,557.9 kg,36.7 in,933 mm,1000 mm,39.4 in,0.9 m³,1.2 yd³,24 in,610 mm,76 degrees,0.8 in,20 mm,Skid Steer Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"General Purpose Buckets for Cat® Backhoe Loaders are the all-around choice for loading, carrying, dumping and performing general clean-up work.","Load, carry, dump and perform general clean-up work.",GPB-BACKHOE,"0.95 m3 (1.2 yd3), Pin On ",251-1789,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/251-1789,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160701-28288-06520,False,2262 mm,89.1 in,965 lb,437.7 kg,33.2 in,843 mm,928 mm,36.5 in,0.95 m³,1.25 yd³,,,,0.8 in,20 mm,Pin On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"General Purpose Buckets for Cat® Backhoe Loaders are the all-around choice for loading, carrying, dumping and performing general clean-up work.","Load, carry, dump and perform general clean-up work.",GPB-BACKHOE,"0.95 m3 (1.25 yd3), IT Coupler ",251-1797,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/251-1797,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160701-29624-58636,False,2262 mm,89.1 in,957 lb,434.1 kg,40.5 in,1028 mm,953 mm,37.5 in,0.95 m³,1.25 yd³,,,,0.8 in,20 mm,IT Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
